swab_id,Indiv_id,Frog_or_Tadpole,Tank_num,Indiv_num,InitialFrogs,ZE,alive, site_name,date_collected,Julian,Day,observer,species,lifestage, gosner_stage,weight,svl,sex,notes,pit_tag,frog_condition,total_wt, bag_wt,ct0,ct1,ge0,ge1,avg_ge_score
MDF13_6_Jul25,MDF13_6,F,13,6,8,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,8,42.5, M,,3705199, healthy,10.5,2.6,0,,0,,0
MDF13_6_Jul31,MDF13_6,F,13,6,8,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6.5,39.9, M,,3705199, healthy,9.1,2.6,0,,0,,0
MDF13_6_Aug8,MDF13_6,F,13,6,8,1404.376,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,6,44.9, M,,3705199, Healthy,7.6,1.6,,,,,
MDF13_6_Aug13,MDF13_6,F,13,6,8,296.664,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,5.6,42, M, SKINNY,3705199, Healthy,6.9,1.3,33.3207,,3.7083,,3.7083
MDF13_6_Aug21,MDF13_6,F,13,6,8,0,no, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7.4,45.7, M, swabbed twice while dead,3705199, dead,8.6,1.2,0,,0,,0
MDF13_6_AUG27,MDF13_6,F,13,6,8,2.808,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,,,,,,,,,41.1558,,0.0351,,0.0351
MDF13_6_Sep3,MDF13_6,F,13,6,8,,no, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,,,,,,3705199, dead,,,,,,,
MDF13_6_Sep11,MDF13_6,F,13,6,8,,no, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,,,,,,3705199, dead,,,,,,,
MDF13_6_Sep18,MDF13_6,F,13,6,8,,no, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,,,,,3705199, dead,,,,,,,
MDF13_6_Sep24,MDF13_6,F,13,6,8,,no, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,,,,,3705199, dead,,,,,,,
MDF13_6_Oct1,MDF13_6,F,13,6,8,,no, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,47,,,,,3705199, dead,,,,,,,
MDF13_7_Jul20,MDF13_7,F,13,7,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,8.7,44.6, F,,3699305, healthy,9.9,1.1,0,,0,,0
MDF13_7_Jul25,MDF13_7,F,13,7,8,1.912,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,8.7,44, F,,3699305, healthy,11.4,2.6,41.0504,,0.0239,,0.0239
MDF13_7_Jul31,MDF13_7,F,13,7,8,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,7.8,44, F,,3699305, healthy,10.4,2.6,0,,0,,0
MDF13_7_Aug8,MDF13_7,F,13,7,8,4.512,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,-0.9,44.9, F,,3699305, Healthy,0.5,1.4,,,,,
MDF13_7_Aug13,MDF13_7,F,13,7,8,6.288,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,7.2,43.6, F,,3699305, Healthy,8.5,1.3,39.2256,,0.0786,,0.0786
MDF13_7_Aug21,MDF13_7,F,13,7,8,1887.816,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7,43.3, F,,3699305,,8.2,1.2,30.5927,,23.5977,,23.5977
MDF13_7_Aug27,MDF13_7,F,13,7,8,2111.184,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,7.2,43.8, F,,3699305,,8.3,1.1,30.2966,,26.3898,,26.3898
MDF13_7_Sep3,MDF13_7,F,13,7,8,116.784,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,7.1,43.4, F,,3699305, HEALTHY,8.3,1.2,34.5832,,1.4598,,1.4598
MDF13_7_Sep11,MDF13_7,F,13,7,8,4.968,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,7,43.3, F,,3699305,,8.2,1.2,38.4826,,0.0621,,0.0621
MDF13_7_Sep18,MDF13_7,F,13,7,8,8.816,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,7.5,44.1, F, bad righting reflex,3699305, sick,8.6,1.1,38.8435,,0.1102,,0.1102
MDF13_7_Sep24,MDF13_7,F,13,7,8,20.472,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,8.2,43.5, F, RR=G,3699305, healthy,9.4,1.2,37.8117,,0.2559,,0.2559
MDF13_7_Oct1,MDF13_7,F,13,7,8,0.256,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7.7,42.8, F,,3699305, healthy,8.9,1.2,43.9485,,0.0032,,0.0032
MDF13_7_Dec4,MDF13_7,F,13,7,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,3699305, healthy,,,0,,0,,0
MDF13_8_Jul20,MDF13_8,F,13,8,8,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,7.4,42.4, M,,3716502, healthy,8.5,1,0,,0,,0
MDF13_8_Jul25,MDF13_8,F,13,8,8,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,7.3,48.6, M,,3716502, healthy,9.8,2.5,0,,0,,0
MDF13_8_Jul31,MDF13_8,F,13,8,8,1.024,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6.2,41.6, M,,3716502, healthy,8.7,2.5,41.9918,,0.0128,,0.0128
MDF13_8_Aug8,MDF13_8,F,13,8,8,534.096,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,5.9,43.9, M,,3716502, Healthy,7.3,1.4,,,,,
MDF13_8_Aug13,MDF13_8,F,13,8,8,181.168,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,5.8,44.1, M, SKINNY,3716502, Healthy,7.1,1.3,34.0764,,2.2646,,2.2646
MDF13_8_Aug21,MDF13_8,F,13,8,8,10329.536,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,5.6,43, M,,3716502,,6.8,1.2,27.8872,,129.1192,,129.1192
MDF13_8_Aug27,MDF13_8,F,13,8,8,212.424,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,6.3,41.9, M,,3716502,,7.4,1.1,34.0617,,2.6553,,2.6553
MDF13_8_Sep3,MDF13_8,F,13,8,8,2775.888,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,6.6,43.2, M,,3716502, HEALTHY,7.7,1.1,29.7508,,34.6986,,34.6986
MDF13_8_Sep11,MDF13_8,F,13,8,8,0,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,7.1,42.1, M,,3716502,,8.2,1.1,0,,0,,0
MDF13_8_Sep18,MDF13_8,F,13,8,8,40.584,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,6.5,43.3, M,,3716502, healthy,7.7,1.2,36.5893,,0.5073,,0.5073
MDF13_8_Sep24,MDF13_8,F,13,8,8,0,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,7,41.8, M, RR=G,3716502, healthy,8.2,1.2,0,,0,,0
MDF13_8_Oct1,MDF13_8,F,13,8,8,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,6.6,41.4, M,,3716502, healthy,7.8,1.2,0,,0,,0
MDF13_8_Dec4,MDF13_8,F,13,8,8,1.056,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3716502, healthy,,,41.3866,,0.0132,,0.0132
MDF13_9_Aug21,MDF13_9,F,13,9,8,0,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,8.5,44.5,,,75229,,9.7,1.2,0,,0,,0
MDF13_9_Aug27,MDF13_9,F,13,9,8,,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,8.8,43.2,,,75229,,9.9,1.1,,,,,
MDF13_9_Sep3,MDF13_9,F,13,9,8,801.864,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,8.5,44.9, F,,75229, HEALTHY,9.7,1.2,31.6448,,10.0233,,10.0233
MDF13_9_Sep11,MDF13_9,F,13,9,8,1775.136,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,9.2,43.1,,,75229,,10.3,1.1,28.536,,22.1892,,22.1892
MDF13_9_Sep18,MDF13_9,F,13,9,8,2428.984,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,8.8,43.9, F,,75229, healthy,10.1,1.3,30.5468,,30.3623,,30.3623
MDF13_9_Sep24,MDF13_9,F,13,9,8,856.768,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,9.5,44, F, RR=G,75229, healthy,10.8,1.3,32.0116,,10.7096,,10.7096
MDF13_9_Oct1,MDF13_9,F,13,9,8,36.464,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,9,42.7, F,,75229, healthy,10.2,1.2,36.3471,,0.4558,,0.4558
MDF13_9_Dec4,MDF13_9,F,13,9,8,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,75229, healthy,,,0,0,0,0,0
MDF14_1_Jul20,MDF14_1,F,14,1,1,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,9.6,47, M,,3705004, healthy,10.6,1,0,,0,,0
MDF14_1_Jul25,MDF14_1,F,14,1,1,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,8.5,42.5, M,,3705004, healthy,11.1,2.6,0,,0,,0
MDF14_1_Jul31,MDF14_1,F,14,1,1,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,7.3,44.8, M,,3705004, healthy,8.3,1,0,,0,,0
MDF14_1_AUG7,MDF14_1,F,14,1,1,33.216,yes, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, adult,46,,,,,,,,,36.8346,,0.4152,,0.4152
MDF14_1_Aug8,MDF14_1,F,14,1,1,,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,7.4,46, M,,3705004, Healthy,8.7,1.3,,,,,
MDF14_1_Aug13,MDF14_1,F,14,1,1,555.92,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,7.3,43.8, M, SKINNY,3705004, Healthy,8.6,1.3,32.3583,,6.949,,6.949
MDF14_1_Aug21,MDF14_1,F,14,1,1,10117.504,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7.3,41.9, M,,3705004,,8.5,1.2,27.9202,,126.4688,,126.4688
MDF14_1_Aug27,MDF14_1,F,14,1,1,4586.448,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,7.3,44.2, M,,3705004,,8.4,1.1,29.0245,,57.3306,,57.3306
MDF14_1_Sep3,MDF14_1,F,14,1,1,29541.32,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,7.6,45.6, M,,3705004, HEALTHY,8.8,1.2,26.144,,369.2665,,369.2665
MDF14_1_Sep11,MDF14_1,F,14,1,1,685.744,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,8.3,45.1, M,,3705004,,9.4,1.1,30.1451,,8.5718,,8.5718
MDF14_1_Sep18,MDF14_1,F,14,1,1,114.48,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,8,46, M,,3705004, healthy,9.1,1.1,35.0579,,1.431,,1.431
MDF14_1_Sep24,MDF14_1,F,14,1,1,2.68,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,8.7,46.1, M, RR=G,3705004, healthy,9.9,1.2,40.9698,,0.0335,,0.0335
MDF14_1_Oct1,MDF14_1,F,14,1,1,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,8.8,44.6, M,,3705004, healthy,10.1,1.3,0,,0,,0
MDF14_1_Dec4,MDF14_1,F,14,1,1,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3705004, healthy,,,0,0,0,0,0
MDF15_1_Jul20,MDF15_1,F,15,1,4,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,7.9,42.9, M,,3713401, healthy,9,1,0,,0,,0
MDF15_1_Jul25,MDF15_1,F,15,1,4,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,7.3,43.4, M,,3713401, healthy,8.4,1.1,0,,0,,0
MDF15_1_Jul31,MDF15_1,F,15,1,4,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,7.2,42, M,,3713401, healthy,9.9,2.7,0,,0,,0
MDF15_1_Aug8,MDF15_1,F,15,1,4,0,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,7.5,42.9, M,,3713401, Healthy,8.9,1.4,,,,,
MDF15_1_Aug13,MDF15_1,F,15,1,4,0,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,7.2,44.2, M,,3713401, Healthy,8.5,1.3,0,,0,,0
MDF15_1_Aug21,MDF15_1,F,15,1,4,1.504,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7.7,42.7, M,,3713401,,8.9,1.2,41.9493,,0.0188,,0.0188
MDF15_1_Aug27,MDF15_1,F,15,1,4,213.544,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,7.1,43.4, M,,3713401,,8.2,1.1,34.0531,,2.6693,,2.6693
MDF15_1_Sep3,MDF15_1,F,15,1,4,112.936,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,7.4,43.8, M,,3713401, HEALTHY,8.6,1.2,34.6434,,1.4117,,1.4117
MDF15_1_Sep11,MDF15_1,F,15,1,4,15.832,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,7.6,42.7, M,,3713401,,8.7,1.1,36.5211,,0.1979,,0.1979
MDF15_1_Sep18,MDF15_1,F,15,1,4,692.488,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,8.1,44, M,,3713401, healthy,9.3,1.2,32.4,,8.6561,,8.6561
MDF15_1_Sep24,MDF15_1,F,15,1,4,732.144,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,8.2,42.8, M, RR=G,3713401, healthy,9.4,1.2,32.2558,,9.1518,,9.1518
MDF15_1_Oct1,MDF15_1,F,15,1,4,34.92,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,8.1,42.9, M,,3713401, healthy,9.3,1.2,36.4133,,0.4365,,0.4365
MDF15_1_Dec4,MDF15_1,F,15,1,4,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3713401, healthy,,,0,0,0,0,0
MDF15_2_Jul20,MDF15_2,F,15,2,4,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,8.8,43.2, M,,3704988, healthy,9.9,1,0,,0,,0
MDF15_2_Jul25,MDF15_2,F,15,2,4,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,8.3,44.3, M,,3704988, healthy,9.7,1.4,0,,0,,0
MDF15_2_Jul31,MDF15_2,F,15,2,4,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,8,44, M,,3704988, healthy,10.6,2.6,0,,0,,0
MDF15_2_Aug8,MDF15_2,F,15,2,4,0,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,7.7,43.25, M,,3704988, Healthy,9,1.3,,,,,
MDF15_2_Aug13,MDF15_2,F,15,2,4,0,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,7.5,41.7, M,,3704988, Healthy,8.9,1.4,0,,0,,0
MDF15_2_Aug21,MDF15_2,F,15,2,4,86.768,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7.9,43.3, M,,3704988,,9.1,1.2,35.4957,,1.0846,,1.0846
MDF15_2_Aug27,MDF15_2,F,15,2,4,162.544,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,7,43.1, M,,3704988,,8.1,1.1,34.5005,,2.0318,,2.0318
MDF15_2_Sep3,MDF15_2,F,15,2,4,175.384,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,7,42.9, M,,3704988, HEALTHY,8.2,1.2,33.9901,,2.1923,,2.1923
MDF15_2_Sep11,MDF15_2,F,15,2,4,5.8,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,7.7,43.2, M,,3704988,,8.8,1.1,38.2205,,0.0725,,0.0725
MDF15_2_Sep18,MDF15_2,F,15,2,4,4693.936,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,7.5,42.9, M,,3704988, healthy,8.6,1.1,29.5739,,58.6742,,58.6742
MDF15_2_Sep24,MDF15_2,F,15,2,4,4531.576,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,8.3,44.3, M, RR=G,3704988, healthy,9.4,1.1,29.4245,,56.6447,,56.6447
MDF15_2_Oct1,MDF15_2,F,15,2,4,32.024,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7.9,44, M,,3704988, healthy,9.2,1.3,36.5462,,0.4003,,0.4003
MDF15_2_Dec4,MDF15_2,F,15,2,4,25.92,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3704988, healthy,,,38.4459,38.16,0.099,0.549,0.324
MDF15_3_Jul20,MDF15_3,F,15,3,4,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,8.1,43.8, F,,3708776, healthy,9.1,1.1,0,,0,,0
MDF15_3_Jul25,MDF15_3,F,15,3,4,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,8.3,44.6, F,,3708776, healthy,9.6,1.3,0,,0,,0
MDF15_3_Jul31,MDF15_3,F,15,3,4,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,6.6,39.4, F,,3708776, healthy,9.2,2.6,0,,0,,0
MDF15_3_Aug8,MDF15_3,F,15,3,4,0,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,7.3,42.7, F, changed sex from F to M,3708776, Healthy,8.6,1.3,,,,,
MDF15_3_Aug13,MDF15_3,F,15,3,4,0,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,6.8,40.6, F,,3708776, Healthy,8.1,1.3,0,,0,,0
MDF15_3_Aug21,MDF15_3,F,15,3,4,0,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7,39.7, F,,3708776,,8.2,1.2,0,,0,,0
MDF15_3_Aug27,MDF15_3,F,15,3,4,2.168,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,7.5,42.5, F,,3708776,,8.5,1,41.5783,,0.0271,,0.0271
MDF15_3_Sep3,MDF15_3,F,15,3,4,47.056,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,6.9,42.5, F,,3708776, HEALTHY,8.1,1.2,35.9426,,0.5882,,0.5882
MDF15_3_Sep11,MDF15_3,F,15,3,4,9.16,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,7.7,41.3, F,,3708776,,8.8,1.1,37.4462,,0.1145,,0.1145
MDF15_3_Sep18,MDF15_3,F,15,3,4,127.856,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,7.6,43.4, F, bad righting reflex,3708776, sick,8.7,1.1,34.8948,,1.5982,,1.5982
MDF15_3_Sep24,MDF15_3,F,15,3,4,417.16,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,8.5,43.3, F, RR=G,3708776, sick,9.6,1.1,33.1295,,5.2145,,5.2145
MDF15_3_Oct1,MDF15_3,F,15,3,4,236.616,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,8.4,42, F,,3708776, healthy,10.9,2.5,33.4811,,2.9577,,2.9577
MDF15_3_Dec4,MDF15_3,F,15,3,4,0.412,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, F,,3708776, healthy,,,41.7457,0,0.0103,0,0.00515
MDF15_4_Jul20,MDF15_4,F,15,4,4,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,8.8,42.8, M,,3708962, healthy,10,1.2,0,,0,,0
MDF15_4_Jul25,MDF15_4,F,15,4,4,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,8.4,47.3, M,,3708962, healthy,9.6,1.2,0,,0,,0
MDF15_4_Jul31,MDF15_4,F,15,4,4,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,7.8,45.8, M,,3708962, healthy,10.3,2.5,0,,0,,0
MDF15_4_Aug8,MDF15_4,F,15,4,4,0,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,8.2,47.7, M,,3708962, Healthy,9.5,1.3,,,,,
MDF15_4_Aug13,MDF15_4,F,15,4,4,0,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,8.7,45.5, M,,3708962, Healthy,10,1.3,0,,0,,0
MDF15_4_Aug21,MDF15_4,F,15,4,4,4.032,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,9.3,45.2, M,,3708962,,10.5,1.2,40.3813,,0.0504,,0.0504
MDF15_4_Aug27,MDF15_4,F,15,4,4,7.432,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,8,45.7, M,,3708962,,9.1,1.1,39.5588,,0.0929,,0.0929
MDF15_4_Sep3,MDF15_4,F,15,4,4,6247.184,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,8.4,45.7, M,,3708962, HEALTHY,9.6,1.2,28.6875,,78.0898,,78.0898
MDF15_4_Sep11,MDF15_4,F,15,4,4,2.592,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,9.3,45, M,,3708962,,10.4,1.1,39.5837,,0.0324,,0.0324
MDF15_4_Sep18,MDF15_4,F,15,4,4,299.776,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,9.1,44.8, M,,3708962, healthy,10.3,1.2,33.1926,,3.7472,,3.7472
MDF15_4_Sep24,MDF15_4,F,15,4,4,362.36,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,9.9,45.8, M, RR=G,3708962, healthy,11,1.1,33.3482,,4.5295,,4.5295
MDF15_4_Oct1,MDF15_4,F,15,4,4,5.296,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,9.8,45.2, M,,3708962, healthy,11,1.2,39.3035,,0.0662,,0.0662
MDF15_4_Dec4,MDF15_4,F,15,4,4,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3708962, healthy,,,0,0,0,0,0
MDF16_1_Jul20,MDF16_1,F,16,1,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,7.5,45.5, M,,3703533, healthy,8.5,1,0,,0,,0
MDF16_1_Jul25,MDF16_1,F,16,1,16,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,6.8,43.8, M,,3703533, healthy,8.1,1.3,0,,0,,0
MDF16_1_Jul31,MDF16_1,F,16,1,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, adult,46,7.6,43.6, M,,3703533, healthy,8.8,1.2,0,,0,,0
MDF16_1_AUG8,MDF16_1,F,16,1,16,506.832,yes, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, adult,46,6.9,47.5, M,,3703533, Healthy,8.2,1.3,32.5598,,6.3354,,6.3354
MDF16_1_Aug13,MDF16_1,F,16,1,16,2453.456,yes, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, adult,46,6.9,44.6, M,,3703533, Healthy,8.2,1.3,30.0834,,30.6682,,30.6682
MDF16_1_Aug21,MDF16_1,F,16,1,16,4460.328,yes, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, adult,46,7.3,40.9, M,,3703533,,8.5,1.2,29.224,,55.7541,,55.7541
MDF16_1_Aug27,MDF16_1,F,16,1,16,26183.176,yes, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, adult,46,6.3,43.6, M,,3703533,,7.5,1.2,26.1683,,327.2897,,327.2897
MDF16_1_Sep3,MDF16_1,F,16,1,16,2498.312,yes, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, adult,46,6.4,41.8, M,,3703533, HEALTHY,7.6,1.2,30.0478,,31.2289,,31.2289
MDF16_1_Sep11,MDF16_1,F,16,1,16,0,yes, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, adult,46,7,43, M,,3703533,,8.2,1.2,0,,0,,0
MDF16_1_Sep18,MDF16_1,F,16,1,16,8.752,yes, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, adult,46,6.8,41.7, M, skinny and bad righting reflex,3703533, sick,8,1.2,39.0247,,0.1094,,0.1094
MDF16_1_Sep24,MDF16_1,F,16,1,16,7.392,yes, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, adult,46,7.6,42.8, M, RR=SLOW,3703533, sick,8.7,1.1,39.3934,,0.0924,,0.0924
MDF16_1_Oct1,MDF16_1,F,16,1,16,0,yes, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, adult,46,7.3,43, M,,3703533, healthy,9.8,2.5,0,,0,,0
MDF16_1_Dec4,MDF16_1,F,16,1,16,0,yes, mesocosm density experiment,12/4/2008,39786,137, MT, Rana sierrae, adult,46,,, M,,3703533, healthy,,,0,0,0,0,0
MDF16_2_Jul20,MDF16_2,F,16,2,16,0,yes, mesocosm density experiment,7/20/2008,39649,0, MT, Rana sierrae, adult,46,9.6,44.7, M,,3715424, healthy,10.7,1.1,0,,0,,0
MDF16_2_Jul25,MDF16_2,F,16,2,16,0,yes, mesocosm density experiment,7/25/2008,39654,5, MT, Rana sierrae, adult,46,8.4,44.6, M,,3715424, healthy,9.8,1.4,0,,0,,0
MDF16_2_Jul31,MDF16_2,F,16,2,16,0,yes, mesocosm density experiment,7/31/2008,39660,11, JS, Rana sierrae, adult,46,8.4,45, M,,3715424, healthy,11.1,2.7,0,,0,,0
